,kidney loop of Henle ascending limb epithelial cell,kidney loop of Henle ascending limb epithelial cell_gini
3557,Scg2,9.281978954734072e-05
3558,Scnn1a,7.75266278333614e-05
3559,Scnn1b,8.846545755889404e-05
3560,Scnn1g,1.6975117898723955e-05
3561,Scoc,3.559743579913432e-05
3562,Scp2,0.00017875638318097701
3563,Scpep1,0.0002188110032708328
3564,Scrn2,3.735192094941977e-05
3565,Sdad1,6.146868643427068e-06
3566,Sdc1,5.14520173107513e-05
3567,Sdc2,9.175284061065193e-05
3568,Sdc3,0.0001557294009788017
3569,Sdc4,0.00044950018334270926
3570,Sdcbp,8.846393385217786e-05
3571,Sdccag3,4.1914103922833784e-05
3572,Sdccag8,2.213649945648492e-05
3573,Sdf2,6.483908724376831e-05
3574,Sdf2l1,5.292934532742504e-05
3575,Sdf4,0.00013698309997180088
3576,Sdha,0.00017651983511672378
3577,Sdhb,0.0002152826789684294
3578,Sdhc,0.00014302551083036826
3579,Sdhd,9.763726361522324e-05
3580,Sdpr,0.00020418600293436426
3581,Sec11a,9.96401404200671e-05
3582,Sec11c,0.0001072843344540729
3583,Sec13,7.132810609889397e-05
3584,Sec14l3,0.00012084789836795027
3585,Sec23b,3.411947015946525e-05
3586,Sec31a,4.6476475106066116e-05
3587,Sec61a1,6.367617565833292e-05
3588,Sec61b,0.00011682891551218413
3589,Sec61g,0.0001235211562634734
3590,Sec62,0.00015698678963150945
3591,Sec63,2.883079750869521e-05
3592,Secisbp2l,6.545757461895082e-05
3593,Sectm1b,0.00014589787928006123
3594,Seh1l,1.3919317006789837e-05
3595,Selenbp1,0.00013968821613369797
3596,Selk,0.0001300290931735348
3597,Sell,5.59096260553728e-05
3598,Selm,0.0001856439262769563
3599,Selplg,0.0006774935473224115
3600,Sema3c,4.965729427370035e-05
3601,Sema4a,9.685301804559779e-05
3602,Sema4d,9.019720866632843e-05
3603,Sema6a,3.234045284847894e-05
3604,Senp6,5.5669891704861356e-05
3605,Sep15,0.00016440203675361734
3606,Sephs2,0.00020142853970780609
3607,Sepp1,0.0003803621981086743
3608,Sept1,0.00019351382187178957
3609,Sept11,7.623372115582878e-05
3610,Sept2,0.0003094601748259418
3611,Sept4,3.493140652014665e-05
3612,Sept6,3.749536598674599e-05
3613,Sept7,0.00016816236205114435
3614,Sepw1,0.0005008690796634332
3615,Sepx1,6.754473538193586e-05
3616,Serbp1,0.00015952739633145224
3617,Serf2,0.0001480974995445083
3618,Serinc1,6.597765888537278e-05
3619,Serinc3,0.0003218005693658826
3620,Serp1,0.00012768823353275418
3621,Serpina3g,3.241661057600246e-05
3622,Serpina3k,4.993114933400625e-05
3623,Serpinb1a,6.626652681235807e-05
3624,Serpinb6a,0.00010460223684543138
3625,Serpinb9,4.341241150183672e-05
3626,Serpine2,0.00011986121513659072
3627,Serpinf1,9.224737891656348e-05
3628,Serpinf2,0.0004242433812899818
3629,Serping1,0.0004592066507689138
3630,Serpinh1,6.937664325689787e-05
3631,Sertad1,7.834035000083344e-05
3632,Sertad3,1.8398202387354582e-05
3633,Set,0.00014326686524061992
3634,Setd3,2.5075786637224838e-05
3635,Setd6,5.446102512786096e-05
3636,Setd8,6.039298174399371e-05
3637,Sf1,4.8082635221494354e-05
3638,Sf3a1,9.270615162993069e-05
3639,Sf3a3,3.825148943350115e-05
3640,Sf3b1,9.446270809101599e-05
3641,Sf3b2,7.150061155001076e-05
3642,Sf3b3,2.735728405303504e-05
3643,Sf3b5,4.434751474702952e-05
3644,Sfn,6.310008793757538e-05
3645,Sfpi1,0.0008115724885518251
3646,Sfpq,4.2314764783564394e-05
3647,Sfr1,0.00010179310565254969
3648,Sfrp1,0.00027021887989593624
3649,Sfrp2,7.539939151416846e-05
3650,Sfrs18,3.0045872739745453e-05
3651,Sfswap,1.9866878211068848e-05
3652,Sft2d1,6.714739971642764e-05
3653,Sfxn1,0.00012141959235919571
3654,Sgk1,0.0014341328460249216
3655,Sgk2,2.9266300905418855e-05
3656,Sgms1,7.87350118348509e-05
3657,Sgms2,0.00016906934844911948
3658,Sgta,8.000509054077441e-05
3659,Sh2d2a,0.000776630351352892
3660,Sh2d3c,6.03025890740282e-05
3661,Sh3bgrl,4.1293891975317114e-05
3662,Sh3bgrl3,0.0016356747907880752
3663,Sh3bp5,8.002290543719899e-05
3664,Sh3gl1,5.192776572184669e-05
3665,Sh3glb1,9.22746870701494e-05
3666,Sh3kbp1,8.194900004572823e-05
3667,Shfm1,0.000113845239660789
3668,Shisa5,0.0008043382051919163
3669,Shmt1,3.0672183805065644e-05
3670,Shmt2,6.399845445916373e-05
3671,Sigirr,8.398528756163002e-05
3672,Siglece,0.00024556416883254813
3673,Siglecg,2.6332310370449618e-05
3674,Sik1,9.842575238295504e-05
3675,Sil1,4.713199087574995e-05
3676,Sin3b,0.00012376619839956878
3677,Sipa1,3.0351181141397514e-05
3678,Sirpa,0.00016496566582918903
3679,Sirpb1a,3.5253225859618405e-05
3680,Sirpb1b,9.157765937190048e-06
3681,Sirt2,6.991500871783425e-05
3682,Sirt3,6.213955685691584e-05
3683,Sirt7,3.711928826488218e-05
3684,Sit1,2.505347680161951e-05
3685,Siva1,4.4171463953402824e-05
3686,Skap1,0.00039924691235843025
3687,Ski,3.5182609440526456e-05
3688,Skil,0.00012790620367281825
3689,Skiv2l,5.0551305432434415e-05
3690,Skiv2l2,0.00010248859257786139
3691,Skp1a,0.00013715748366709154
3692,Sla,3.2586679223007946e-05
3693,Sla2,9.789434148130383e-05
3694,Slamf7,0.00013190580798101733
3695,Slamf9,0.0015625598013889461
3696,Slbp,8.900265399815785e-05
3697,Slc10a7,2.81299770128833e-05
3698,Slc11a1,0.0007351840992412282
3699,Slc12a1,0.00750223518225049
3700,Slc12a3,0.004033603180608382
3701,Slc13a1,8.992095598352275e-05
3702,Slc13a3,0.00027113600434352624
3703,Slc15a3,9.747693981969113e-05
3704,Slc16a10,9.108164397770655e-05
3705,Slc16a12,7.008167885534228e-05
3706,Slc16a2,6.39777980482071e-05
3707,Slc16a5,3.8379344223083834e-05
3708,Slc16a7,0.0003936852746708744
3709,Slc17a1,0.00012007351645048002
3710,Slc17a3,0.0008540458187491019
3711,Slc17a5,3.435965320986978e-05
3712,Slc18a1,4.308094328232637e-05
3713,Slc1a1,7.249472548778449e-05
3714,Slc22a1,0.0002606821426919327
3715,Slc22a12,0.0005491297983953012
3716,Slc22a18,0.0003427447542528011
3717,Slc22a2,0.00014504997597628713
3718,Slc22a23,8.25223145356711e-05
3719,Slc22a28,0.00011069705121765539
3720,Slc22a30,0.00013275659362413372
3721,Slc22a5,7.77374426799636e-05
3722,Slc22a6,0.0018703629450824097
3723,Slc22a8,0.00043682600607254695
3724,Slc23a1,1.514131004425664e-05
3725,Slc25a1,5.316846519450267e-05
3726,Slc25a10,0.0001077473549677133
3727,Slc25a11,9.300302191388506e-05
3728,Slc25a15,4.074298982289807e-05
3729,Slc25a16,4.5665678017128414e-05
3730,Slc25a17,3.875911281895948e-05
3731,Slc25a20,3.272485507187837e-05
3732,Slc25a3,0.0005065468733304662
3733,Slc25a38,1.8129974849598918e-05
3734,Slc25a39,8.66767881938181e-05
3735,Slc25a4,0.00048414714564414777
3736,Slc25a5,0.0007460115301218761
3737,Slc27a2,0.0033615787995962252
3738,Slc29a1,6.885026947208316e-05
3739,Slc29a3,1.895667765096858e-05
3740,Slc2a1,7.421792567892243e-05
3741,Slc2a2,3.0877744846260505e-05
3742,Slc2a5,0.00023386621439078724
3743,Slc30a2,9.250555817952114e-05
3744,Slc30a6,3.91892349969498e-05
3745,Slc31a1,6.36195840663416e-05
3746,Slc34a1,0.0035450422921134658
3747,Slc34a3,0.0004100736671859059
3748,Slc35a3,3.598606237830564e-05
3749,Slc35a4,0.00011567253625412285
3750,Slc35b2,3.718509169058316e-05
3751,Slc35e3,6.0501814519374185e-05
3752,Slc37a4,4.8992768004048345e-05
3753,Slc38a1,6.435887900213366e-06
3754,Slc38a2,5.499485920676105e-05
3755,Slc39a1,6.120618329119865e-05
3756,Slc39a13,4.8058994593450736e-05
3757,Slc39a7,9.199527598922612e-05
3758,Slc3a1,0.0002932367542688697
3759,Slc3a2,0.00045798068805053005
3760,Slc40a1,1.708801532823472e-05
3761,Slc43a2,0.00013423119066849828
3762,Slc43a3,0.0007101912122902795
3763,Slc44a4,2.1679286004533855e-05
3764,Slc46a3,0.00010864833899841476
3765,Slc47a1,0.00011317650065649176
3766,Slc48a1,9.492736944833626e-05
3767,Slc4a4,0.0027588479225947636
3768,Slc50a1,0.00010867077192972872
3769,Slc5a1,0.00018164281740545027
3770,Slc5a10,7.636429825967072e-05
3771,Slc5a12,0.003210328546773259
3772,Slc5a2,0.002628676334346792
3773,Slc5a3,0.0009387066387485483
3774,Slc5a8,0.0007449637101019282
3775,Slc6a18,0.001448310422803979
3776,Slc6a19,0.0003634336876069845
3777,Slc6a6,0.00016470482420229861
3778,Slc6a8,7.877992570269615e-05
3779,Slc7a12,1.3912841916099227e-05
3780,Slc7a13,0.005406834147223579
3781,Slc7a4,3.160780998277955e-05
3782,Slc7a7,0.0003288971466447206
3783,Slc7a8,0.0008365521303997114
3784,Slc7a9,7.662379458948532e-05
3785,Slc8a1,0.0006792308390903234
3786,Slc9a3r1,9.704429954531192e-05
3787,Slc9a3r2,0.003391727055884041
3788,Slco1a1,0.0009275545280116794
3789,Slco3a1,0.00010861139138508108
3790,Slfn2,2.366796930875135e-05
3791,Slfn5,0.0009508448493505417
3792,Slmap,1.6664595018886598e-05
3793,Slmo2,4.639311488059574e-05
3794,Sltm,6.319355004167077e-05
3795,Slu7,3.1768950898063155e-05
3796,Smad7,5.0288733274464074e-05
3797,Smagp,4.734012904421512e-05
3798,Smap1,3.569962123741334e-05
3799,Smap2,6.591256991264488e-05
3800,Smarca2,7.105090566698755e-05
3801,Smarca4,3.1783015962599295e-05
3802,Smarcb1,4.043518292830872e-05
3803,Smarcc1,2.1980342026452082e-05
3804,Smarcc2,4.363506084398774e-05
3805,Smarce1,4.442705799030183e-05
3806,Smc1a,0.00014156170382089567
3807,Smc2,3.601918512614917e-05
3808,Smc3,0.00010110430565432234
3809,Smc4,0.00010801557957083227
3810,Smc6,5.47357174068315e-05
3811,Smek1,4.028388142684115e-05
3812,Smg1,3.614818342653056e-05
3813,Smpd1,6.864432361589785e-05
3814,Smpdl3a,5.299989857748786e-05
3815,Smu1,3.6154456916694726e-05
3816,Snap23,6.326060747380965e-05
3817,Snap47,6.149864250479619e-05
3818,Snapin,2.861938299381186e-05
3819,Sncg,9.314245653202518e-05
3820,Snhg1,2.454952369241773e-05
3821,Snhg11,3.273323952957824e-05
3822,Snhg3,4.567253680772558e-05
3823,Snhg8,4.385752464232937e-05
3824,Snrk,0.0002378002311633066
3825,Snrnp25,5.4533862390489005e-05
3826,Snrnp27,5.5755097921466546e-05
3827,Snrnp40,3.186168173967885e-05
3828,Snrnp70,5.69366380709649e-05
3829,Snrpa,3.372752979615676e-05
3830,Snrpa1,5.042613770644137e-05
3831,Snrpb,0.00012664262819745556
3832,Snrpc,5.499183096593364e-05
3833,Snrpd1,4.184920440758035e-05
3834,Snrpd3,8.470873427272444e-05
3835,Snrpe,0.00010861443296603917
3836,Snrpg,5.910210468154273e-05
3837,Sntb2,3.7411807003354236e-05
3838,Snw1,0.00015244138816700945
3839,Snx1,5.606239110434467e-05
3840,Snx17,7.637414251495068e-05
3841,Snx2,4.311352001476694e-05
3842,Snx20,3.047544139407925e-05
3843,Snx22,4.1483796104165726e-05
3844,Snx3,9.67511619064716e-05
3845,Snx33,2.203470654283206e-05
3846,Snx5,0.0001132030791862838
3847,Snx6,0.00011128587984217507
3848,Snx9,4.876054872376368e-05
3849,Socs2,4.581147450531053e-05
3850,Socs3,6.0688572168232626e-05
3851,Sod1,0.00032157206938882986
3852,Sod2,0.00017289173261851273
3853,Sod3,0.000559455496946905
3854,Son,0.00010347202745512536
3855,Sorbs1,6.197536038460126e-05
3856,Sord,0.0008260308793412735
3857,Sorl1,5.9770915135766894e-05
3858,Sostdc1,0.001175013746742198
3859,Sox13,2.501578049871375e-05
3860,Sox17,8.078961907899449e-05
3861,Sox18,0.0007621646846347392
3862,Sox4,3.835867168509001e-05
3863,Sox7,0.0005298269387840888
3864,Sp100,0.00013470004424755055
3865,Sp110,6.456875380003771e-05
3866,Spag7,6.093023764276082e-05
3867,Spag9,0.00011776538225373054
3868,Sparc,0.0023913658565035576
3869,Sparcl1,5.750307515810824e-05
3870,Spata13,1.7657358046574672e-05
3871,Spata7,2.111007176136277e-05
3872,Spc24,2.836769718966071e-05
3873,Spcs1,7.568646935678278e-05
3874,Spcs2,9.53553561965809e-05
3875,Spen,6.594946129753124e-05
3876,Spg21,3.946684198613572e-05
3877,Spg7,5.4444252184863537e-05
3878,Spib,0.00010749071781007965
3879,Spink3,0.0037115517816188916
3880,Spink4,0.0002367988104899246
3881,Spint1,5.75005779576175e-05
3882,Spint2,0.0005512479914107204
3883,Spna2,6.312291675341214e-05
3884,Spnb2,0.0003234283061990421
3885,Spns2,2.268943697439768e-05
3886,Spon2,9.288367524407523e-05
3887,Spop,5.073461117543478e-05
3888,Spp1,0.006709373054133851
3889,Spp2,0.0066513610737702076
3890,Spr,5.804115308086154e-05
3891,Sprr1a,4.094225125485097e-05
3892,Spry2,8.507543153516854e-05
3893,Spry4,4.169965814750083e-05
3894,Sptlc2,3.970602586218707e-05
3895,Sqrdl,5.7440159822458604e-05
3896,Sqstm1,0.00010006213411776452
3897,Sra1,0.000100151240903292
3898,Srd5a1,2.9169802885824893e-05
3899,Srebf1,5.1223271757209246e-05
3900,Srgn,0.0011778125135065362
3901,Sri,0.00010394905802366926
3902,Srm,7.476244974411811e-05
3903,Srp14,0.00010867855807862997
3904,Srp68,2.9396324780739294e-05
3905,Srp9,8.314835250497627e-05
3906,Srpk2,3.750861862407536e-05
3907,Srpr,6.17639798751559e-05
3908,Srrm1,5.110900390792465e-05
3909,Srrm2,0.00010569605247589937
3910,Srrt,3.315242526270474e-05
3911,Srsf10,4.862563466676506e-05
3912,Srsf11,8.461206914266246e-05
3913,Srsf2,0.00015966434801753564
3914,Srsf3,0.00011452314820545769
3915,Srsf5,0.00010411236620570746
3916,Srsf6,7.18894013257006e-05
3917,Srsf7,7.081608506111414e-05
3918,Srsf9,7.709612603687821e-05
3919,Srxn1,5.4553507842046835e-05
3920,Ss18,9.573992158768552e-06
3921,Ssb,7.682152822819776e-05
3922,Ssbp3,3.838002110310222e-05
3923,Ssna1,5.23368850644408e-05
3924,Ssr1,0.0001228358958621014
3925,Ssr2,6.082394905944478e-05
3926,Ssr3,4.443063374291091e-05
3927,Ssr4,0.00011015602791914487
3928,Ssrp1,7.209791249967883e-05
3929,Ssu72,7.529282299195514e-05
3930,St13,0.00016215227489607876
3931,St3gal1,9.197038026302754e-05
3932,St3gal6,4.0190878017488366e-05
3933,St8sia1,1.9084491780736097e-05
3934,Stab1,0.00013541666688803413
3935,Stap1,3.932121212961924e-05
3936,Stard10,0.00020382628278434387
3937,Stard3nl,5.483502334131724e-05
3938,Stard8,2.364069102718947e-05
3939,Stat1,2.033715887004619e-05
3940,Stat3,4.878202349603768e-05
3941,Stat5a,4.0475154272015926e-05
3942,Steap2,9.88614458069219e-05
3943,Stim2,5.964410216068502e-05
3944,Stip1,8.903000308597849e-05
3945,Stk10,3.5916921743786596e-05
3946,Stk16,7.11479639359358e-05
3947,Stk17b,0.0003147700098032558
3948,Stk38,2.6429257599410733e-05
3949,Stk39,3.688725439875679e-05
3950,Stk4,5.541724814971047e-05
3951,Stmn1,0.00021938887781979262
3952,Stoml2,3.2357452984203765e-05
3953,Stra13,6.205588019805255e-05
3954,Strap,3.376328397228116e-05
3955,Strbp,0.00010392561660018751
3956,Strn3,4.3050822925866105e-05
3957,Stub1,4.72784175444105e-05
3958,Stx12,2.637005776511166e-05
3959,Stx3,2.1274752023078413e-05
3960,Stx4a,3.033172328702232e-05
3961,Stx7,8.217873093677824e-05
3962,Sub1,0.00016083265874761908
3963,Sucla2,6.345884380729578e-05
3964,Suclg1,0.00010170803053015242
3965,Suclg2,0.00018454865955189534
3966,Suds3,6.855632778931792e-05
3967,Sugt1,3.3626070070374e-05
3968,Sulf2,5.631631516637574e-05
3969,Sult1a1,7.905574140639279e-05
3970,Sult1c2,5.75419778557372e-05
3971,Sult1d1,0.000449624040066013
3972,Sumo1,9.04801501858366e-05
3973,Sumo2,0.00011459107180979735
3974,Sumo3,0.0001330145544601797
3975,Sun2,1.8076384573472694e-05
3976,Supt4h1,5.368653648127548e-05
3977,Supt5h,5.885156638691455e-05
3978,Surf1,3.397249767164801e-05
3979,Surf4,0.00011124311641509305
3980,Susd2,0.0002599546898912397
3981,Suz12,3.4159702050502635e-05
3982,Sval1,0.00017366893035439105
3983,Svep1,4.2415068905816965e-05
3984,Swi5,0.00010787780173594026
3985,Syap1,2.0605186674121365e-05
3986,Sycn,0.0002346757582127482
3987,Syf2,9.198881986407816e-05
3988,Syk,4.220475962030256e-05
3989,Syncrip,2.3599636221901265e-05
3990,Syne1,0.00011790672927063277
3991,Syne2,4.990361715471827e-05
3992,Syngr1,6.641827234817699e-06
3993,Syngr2,0.0001303285076915612
3994,Synj1,4.761158236316528e-05
3995,Synj2bp,2.1680097914643843e-05
3996,Sypl,9.202323071012899e-05
3997,Sys1,6.916356717708155e-05
3998,Syt11,6.201640505318697e-05
3999,Syvn1,3.729157570813367e-05
4000,Tab2,4.244474658145097e-05
4001,Tacc1,0.00015028404631708855
4002,Tacstd2,4.962089813391012e-05
4003,Tada1,6.339915792599514e-05
4004,Taf10,9.23032917445264e-05
4005,Taf9,6.334535663995255e-05
4006,Tagap,4.38555311887704e-05
4007,Tagln,4.0683348815274126e-05
4008,Tagln2,0.0002843016278455957
4009,Taldo1,0.0001710359978735898
4010,Tanc1,5.6667971173460666e-05
4011,Tanc2,4.810500535281954e-05
4012,Tank,7.889785189360911e-05
4013,Taok1,7.272433043662449e-05
4014,Taok3,7.529745520260304e-05
4015,Tap1,8.859586885096993e-05
4016,Tap2,7.161471520930485e-05
4017,Tapbp,9.702923913623348e-05
4018,Tapbpl,3.265984437694252e-05
4019,Tax1bp1,0.00013993090124597956
4020,Taz,3.529996282171054e-05
4021,Tbc1d1,7.635760118114984e-05
4022,Tbc1d10c,0.00012389354337623198
4023,Tbc1d17,2.456800335318329e-05
4024,Tbca,7.553877622772498e-05
4025,Tbcb,6.420346479604045e-05
4026,Tbl3,2.5951874987433578e-05
4027,Tbrg1,5.277866576919766e-05
4028,Tbx2,0.0001042212568319508
4029,Tbxa2r,7.193187016408815e-05
4030,Tcea1,5.015333478309272e-05
4031,Tcea3,3.4669986487160124e-05
4032,Tceal8,3.395945124878425e-05
4033,Tceb1,9.584014746651058e-05
4034,Tceb2,0.00017206983062755093
4035,Tcf20,3.6076275398513786e-05
4036,Tcf25,0.00010750950371590986
4037,Tcf4,0.0005015606661135037
4038,Tcf7l1,2.159725031625371e-05
4039,Tcf7l2,4.1437958121187454e-05
4040,Tcirg1,7.078067666281576e-05
4041,Tcn2,0.0003450385363800788
4042,Tcp1,0.00015437634805314283
4043,Tcp11l2,4.1569400828626185e-05
4044,Tecr,0.00018005932264159556
4045,Tef,4.318451830765074e-05
4046,Tek,0.0018009420127661486
4047,Tenc1,4.367071480537406e-05
4048,Tesc,9.253038626735745e-05
4049,Tesk1,2.3180946127515785e-05
4050,Tex261,7.705023411658879e-05
4051,Tex264,4.7150576221357915e-05
4052,Tfam,5.67059628684294e-05
4053,Tfap2b,9.893459476256683e-05
4054,Tfcp2l1,0.00014316100513287367
4055,Tfeb,1.880154563001992e-05
4056,Tff3,0.0002641378062227975
4057,Tfg,6.08420774325649e-05
4058,Tfrc,8.66922383960099e-05
4059,Tgfbi,0.00012332915933102793
4060,Tgfbr3,4.883604969657287e-05
4061,Tgif1,3.831700025246465e-05
4062,Tgm2,9.457309263568717e-05
4063,Tgoln1,0.00010338890581311903
4064,Tgtp1,0.00012562296199595318
4065,Tgtp2,7.433799383038515e-05
4066,Th1l,4.9012392969872366e-05
4067,Thap4,0.00010489265628669996
4068,Thbd,0.0012406265744131794
4069,Thnsl2,6.509231994924541e-05
4070,Thoc2,3.658304928837176e-05
4071,Thoc7,6.03317244809454e-05
4072,Thpo,8.399163874129311e-05
4073,Thra,8.707531005723111e-05
4074,Thrap3,4.369753882928056e-05
4075,Thrsp,1.9804148122892663e-05
4076,Thy1,0.0007375105791074209
4077,Tie1,0.0016548204138131268
4078,Tifab,0.00010519039106086776
4079,Tigd2,2.8577468855359597e-05
4080,Tigit,9.574919924641313e-05
4081,Timm13,0.00011905926868882968
4082,Timm17a,7.784044699947423e-05
4083,Timm23,7.437766920829068e-05
4084,Timm44,4.191228487123085e-05
4085,Timm50,5.054087132103323e-05
4086,Timm8b,9.207795415602343e-05
4087,Timp2,0.0004172459886248604
4088,Timp3,0.0008283068392977047
4089,Tinag,5.738836579330276e-05
4090,Tinagl1,0.0014903817733763112
4091,Tkt,0.00016443651125546197
4092,Tlcd2,3.646378709283905e-05
4093,Tlk1,3.6739307793136114e-05
4094,Tln1,9.752783957362459e-05
4095,Tln2,3.964320102604207e-05
4096,Tlr2,0.00017940551648932786
4097,Tm2d1,4.4196166741275926e-05
4098,Tm2d2,5.710914324938211e-05
4099,Tm4sf1,0.004213268589333205
4100,Tm6sf1,5.379933768092931e-05
4101,Tm7sf3,3.1333426770706224e-05
4102,Tm9sf1,2.1789871293985082e-05
4103,Tm9sf2,0.00010395153987115511
4104,Tm9sf3,4.3110963344189385e-05
4105,Tmbim1,5.582404012342535e-05
4106,Tmbim4,0.00014363295348981345
4107,Tmbim6,0.00030450747014936635
4108,Tmc4,3.257590031173378e-05
4109,Tmco1,0.0001073680381550707
4110,Tmed1,2.5223831884258702e-05
4111,Tmed10,0.00019951114948344668
4112,Tmed2,0.0001423484171201337
4113,Tmed3,5.9142220351802455e-05
4114,Tmed4,4.540067376904664e-05
4115,Tmed5,5.774236918467046e-05
4116,Tmed6,5.251527159475035e-05
4117,Tmed9,5.679605950472325e-05
4118,Tmem101,5.650408659783009e-05
4119,Tmem106a,0.00010429849484598874
4120,Tmem106b,6.0747788355053615e-05
4121,Tmem109,4.8532618360060024e-05
4122,Tmem111,2.930899457685265e-05
4123,Tmem119,4.5078418524333657e-05
4124,Tmem123,4.97561102806095e-05
4125,Tmem126a,4.920461042613934e-05
4126,Tmem127,1.8155703976277332e-05
4127,Tmem128,7.386307056771525e-05
4128,Tmem134,8.05682645602441e-05
4129,Tmem135,2.409282482518994e-05
4130,Tmem147,9.402607541296397e-05
4131,Tmem14c,8.877526706262708e-05
4132,Tmem150a,5.915551948541062e-05
4133,Tmem159,1.674685987755324e-05
4134,Tmem160,9.145766975663564e-05
4135,Tmem165,3.763247899122907e-05
4136,Tmem167,6.148296682408996e-05
4137,Tmem171,0.0001225293988223344
4138,Tmem174,0.00025453973129986764
4139,Tmem176a,0.00040768873894438346
4140,Tmem176b,0.00034514424130007056
4141,Tmem184b,2.2992337571497285e-05
4142,Tmem189,6.960022375968972e-05
4143,Tmem19,3.463417346857382e-05
4144,Tmem203,1.4270735717870116e-05
4145,Tmem204,0.0020485598413929984
4146,Tmem205,0.00033364098420418355
4147,Tmem206,6.417428250091368e-05
4148,Tmem208,3.328195062349498e-05
4149,Tmem213,0.0017568598848916276
4150,Tmem214,2.1619421491774728e-05
4151,Tmem219,4.2204032328413856e-05
4152,Tmem222,6.440380743691308e-05
4153,Tmem27,0.003410270293978143
4154,Tmem30a,3.3857904600414606e-05
4155,Tmem33,5.4749984239466655e-05
4156,Tmem50a,0.00020751589080244545
4157,Tmem50b,5.8316377766689446e-05
4158,Tmem51,5.1015058160355145e-05
4159,Tmem59,0.00017645511833594204
4160,Tmem64,5.125448439090852e-05
4161,Tmem66,0.00016866502208141718
4162,Tmem70,6.121103248598407e-05
4163,Tmem8,9.451248505632524e-05
4164,Tmem85,8.402823310761339e-05
4165,Tmem88,0.0005767142639872394
4166,Tmem9,5.0178488754624805e-05
4167,Tmem93,6.750051057294669e-05
4168,Tmem97,0.00010193566160280915
4169,Tmem9b,0.00011187973622605758
4170,Tmf1,3.6854997162811446e-05
4171,Tmigd1,0.0011655137545176029
4172,Tmod3,0.00010881012488110377
4173,Tmpo,3.184891509165091e-05
4174,Tmprss2,6.175407586982243e-05
4175,Tmsb10,0.0014704170366690113
4176,Tmsb4x,0.0034425566042481817
4177,Tmx1,3.1652976101918214e-05
4178,Tmx2,7.08318558092321e-05
4179,Tnfaip1,4.790302596344321e-05
4180,Tnfaip2,0.0002694868269360169
4181,Tnfaip3,5.179625828081927e-05
4182,Tnfaip8,0.00019158695975243689
4183,Tnfrsf13c,3.292392983870572e-05
4184,Tnfrsf1a,9.35590919872477e-05
4185,Tnfrsf1b,0.0001187783483619136
4186,Tnfrsf21,6.418157821081724e-05
4187,Tnfrsf26,3.453694069861043e-05
4188,Tnfsf10,9.542906282710936e-05
4189,Tnks2,4.6059098760356895e-05
4190,Tnrc6c,3.329153371594043e-05
4191,Tns1,0.00013288368039462541
4192,Tnxb,6.116253613540373e-05
4193,Tob1,6.979259251240347e-05
4194,Tob2,5.0854231808853354e-05
4195,Tom1l2,3.632912419505982e-05
4196,Tomm20,5.162035742435778e-05
4197,Tomm22,4.2715400856684875e-05
4198,Tomm40,4.9732040796364975e-05
4199,Tomm40l,5.3131550047338884e-05
4200,Tomm5,4.3929551007335854e-05
4201,Tomm6,0.0001896007477839397
4202,Tomm7,9.058165987051017e-05
4203,Tomm70a,4.2304291736338666e-05
4204,Top1,7.684253573287968e-05
4205,Top1mt,1.3260920537151026e-05
4206,Top2a,5.9576322695187405e-05
4207,Top2b,3.9730445596788276e-05
4208,Top3b,1.5576160259695764e-05
4209,Topors,4.681383526589831e-05
4210,Tor1aip1,6.027809171751136e-05
4211,Tor1aip2,7.935063730207437e-05
4212,Tor2a,0.0001207194689629895
4213,Tpd52,0.00013572089011564266
4214,Tpd52l2,4.246858615187782e-05
4215,Tpi1,0.00012887143297877007
4216,Tpm1,7.766467743073386e-05
4217,Tpm3,0.00018612659850310377
4218,Tpm4,0.0001802859525243744
4219,Tpmt,5.191649799078404e-05
4220,Tppp3,0.0001228461729229823
4221,Tpr,7.501221546857563e-05
4222,Tprgl,0.00010033534389438513
4223,Tprkb,4.543669123208029e-05
4224,Tpst1,5.3325485478079255e-05
4225,Tpst2,0.00010637040828281977
4226,Tpt1,0.0004382316069463221
4227,Tra2b,8.073278356321836e-05
4228,Trabd,2.429827535018886e-05
4229,Tradd,1.1931034512378191e-05
4230,Traf3ip3,2.3781231962510646e-05
4231,Tram1,5.520658484444005e-05
4232,Trap1,4.937134170963192e-05
4233,Trappc2l,4.587522494695077e-05
4234,Trappc4,4.3374924707882554e-05
4235,Trappc6a,7.655269036921309e-05
4236,Trappc6b,4.2168446882793676e-05
4237,Trem2,3.0852243873574e-05
4238,Trex1,0.0001280765376730466
4239,Trf,0.0006349659626618178
4240,Trim11,2.391475571172655e-05
4241,Trim25,4.401345670705678e-05
4242,Trim26,5.32059985627931e-05
4243,Trim27,4.711856967196772e-05
4244,Trim28,5.9817465817262774e-05
4245,Trim30a,7.589904032184782e-05
4246,Trim33,4.460939214386921e-05
4247,Trim44,3.53597175845695e-05
4248,Trim7,2.898981794550378e-05
4249,Trim8,6.261790907630889e-05
4250,Trip6,4.828008624946401e-05
4251,Trmt1,0.00013283357544100212
4252,Trmt112,8.668015176194034e-05
4253,Trmt2a,1.1396907412171182e-05
4254,Trnau1ap,2.8658496577535438e-05
4255,Trp53,5.238022386471065e-05
4256,Trp53bp2,3.7942304593884644e-05
4257,Trp53inp2,5.7206706321585076e-05
