,3m,3m_gini
2141,Lgals3bp,3.700173358710194e-05
2142,Lgals7,3.94723057093759e-05
2143,Lgals8,7.66189230937592e-05
2144,Lgals9,3.533806274322537e-05
2145,Lgmn,0.0008524441927603683
2146,Lhfp,8.633160440782043e-05
2147,Lifr,4.779531701410104e-05
2148,Lilrb4,5.110751815583256e-05
2149,Lima1,5.346697830966766e-05
2150,Limd1,4.6882817839983916e-05
2151,Limd2,8.771376739143897e-05
2152,Lims1,0.00026257956476202597
2153,Lims2,4.585108005936495e-05
2154,Lin52,2.9658185537704503e-05
2155,Litaf,5.585246637301936e-05
2156,Llph,5.699576712353846e-05
2157,Lman1,4.3522759354334946e-05
2158,Lman2,4.75266580670041e-05
2159,Lmbr1,3.817991136226608e-05
2160,Lmbrd1,0.00014465767660813478
2161,Lmf2,7.606144973430193e-05
2162,Lmna,0.00015503275446331085
2163,Lmo2,4.646164195282707e-05
2164,Lmo4,9.375465708335323e-05
2165,Lmo7,2.5101864305799693e-05
2166,Lnpep,5.604342972644938e-05
2167,Lnx1,0.00011847097441150038
2168,Lonp2,9.411600225184702e-05
2169,Loxl1,5.28511336881395e-05
2170,Loxl2,9.688393346613958e-05
2171,Loxl3,6.349828075773025e-05
2172,Lpar1,4.141704693030875e-05
2173,Lpar6,5.371126929225077e-05
2174,Lpcat2,6.783574895976024e-05
2175,Lpcat3,3.1160103773163355e-05
2176,Lpgat1,5.962468371596927e-05
2177,Lpl,8.482402212935068e-05
2178,Lpp,0.00010950232023683713
2179,Lpxn,1.69456385181345e-05
2180,Lrch1,5.372742552374356e-05
2181,Lrch3,9.472768377345091e-05
2182,Lrg1,3.5424398769799616e-05
2183,Lrig1,6.693459588734342e-05
2184,Lrmp,9.823142702642243e-06
2185,Lrp1,7.194608895154213e-05
2186,Lrp10,0.0002236863940116735
2187,Lrpap1,8.336492898259908e-05
2188,Lrpprc,3.432675050225316e-05
2189,Lrrc33,0.00010957050342863288
2190,Lrrc41,7.699552549105925e-05
2191,Lrrc58,0.007268485148406742
2192,Lrrc59,5.477583618929002e-05
2193,Lrrc61,5.796495177831286e-05
2194,Lrrc8a,0.00011693116403632914
2195,Lrrc8c,0.00015860763456508863
2196,Lrrfip1,0.00039972197146791454
2197,Lrrfip2,8.868771846673382e-05
2198,Lrrn4cl,7.917434153681597e-05
2199,Lsg1,3.695047034650327e-05
2200,Lsm12,1.6414255368586794e-05
2201,Lsm14a,4.7109687808731966e-05
2202,Lsm14b,4.2536140833444604e-05
2203,Lsm3,1.9245365178562834e-05
2204,Lsm4,6.492922148586895e-05
2205,Lsm6,6.330477783919373e-05
2206,Lsm7,7.084374835398555e-05
2207,Lsmd1,3.097220043795296e-05
2208,Lsp1,0.00010073999215682157
2209,Lst1,2.4424779202705965e-05
2210,Lta4h,6.27890907625887e-05
2211,Ltbp1,4.2899782519901494e-05
2212,Ltbp3,0.00010916079016952716
2213,Ltbp4,0.00023560102929391196
2214,Luc7l2,0.00011292819034483271
2215,Luc7l3,7.335173153004223e-05
2216,Lum,0.0003336598517892261
2217,Luzp1,4.077878184307999e-05
2218,Ly6a,0.0001737900559354476
2219,Ly6c1,0.00011193889731572233
2220,Ly6c2,0.000161262040262316
2221,Ly6d,5.272115700981897e-05
2222,Ly6e,0.000501861007556513
2223,Ly86,7.79373989384132e-05
2224,Lyar,8.721343349244168e-06
2225,Lyn,0.0001244200314376596
2226,Lypd3,5.2942271393617874e-05
2227,Lypla1,0.00011532526060063848
2228,Lysmd2,3.497966628361564e-05
2229,Lyz2,0.004986026256103076
2230,Lztr1,4.050518757580075e-05
2231,Lzts2,2.9778521979646174e-05
2232,M6pr,0.000297205065402946
2233,Macf1,0.0002844647804809623
2234,Macrod1,6.1571404896886e-05
2235,Maea,3.729414756363129e-05
2236,Mafb,4.056849994777217e-05
2237,Maff,5.430810491643964e-05
2238,Mafg,8.856114140209828e-05
2239,Mafk,0.000782502793753042
2240,Maged1,0.000336536405847556
2241,Maged2,3.3281354703894764e-05
2242,Magoh,6.063981775718738e-05
2243,Mak16,4.72217712269649e-05
2244,Malat1,0.001648376649113584
2245,Mall,3.8142311484190615e-05
2246,Malt1,5.256496590907511e-05
2247,Maml2,0.00013816961106415275
2248,Man1a,0.00011335649911655885
2249,Man1a2,4.7088632804133645e-05
2250,Man2a1,4.775522746915819e-05
2251,Man2b1,2.730503242468008e-05
2252,Man2c1,1.8802788575567364e-05
2253,Manbal,4.979279963361389e-05
2254,Manf,7.528537381380902e-05
2255,Map1lc3a,0.0011659069550297354
2256,Map1lc3b,0.00011985645481209587
2257,Map2k1,7.084812497651466e-05
2258,Map2k2,8.656597846776057e-05
2259,Map2k3,0.0002248658535801487
2260,Map2k4,4.4815020401614185e-05
2261,Map3k1,0.0013763707316619162
2262,Map3k12,0.00012314778808551754
2263,Map3k14,1.9897971152684416e-05
2264,Map3k3,5.1748358352809523e-05
2265,Map3k5,3.7818220936319555e-05
2266,Map3k6,9.2303705621117e-05
2267,Map3k7,2.1637632309025766e-05
2268,Map3k8,1.932991121248454e-05
2269,Map4k1,8.554113875516694e-05
2270,Map4k4,0.0007369704426756789
2271,Mapk1,0.0011304287114724362
2272,Mapk14,1.4175331708041394e-05
2273,Mapk1ip1,1.4520049428657835e-05
2274,Mapk1ip1l,9.995112707079747e-05
2275,Mapk6,6.216258315973774e-05
2276,Mapk8,3.775381101621918e-05
2277,Mapkap1,1.2758587632810117e-05
2278,Mapkapk2,9.143279201497353e-05
2279,Mapre1,0.0002130746211492941
2280,Mapre3,5.1306344428671286e-05
2281,Mapt,9.97656362570963e-06
2282,March2,4.517297289812499e-05
2283,March5,5.296549727765883e-05
2284,March7,0.00012213170756868709
2285,Marcks,0.00010532163259505349
2286,Marcksl1,3.718274108149978e-05
2287,Mark2,6.06865863815252e-05
2288,Mark3,4.040766300648365e-05
2289,Mars,7.158716298201225e-05
2290,Mast4,0.0001157080926767779
2291,Mat2a,0.00026127909313182203
2292,Matn2,7.692785950861351e-05
2293,Matr3,0.0015759745629629035
2294,Mau2,1.061336129764094e-05
2295,Mavs,2.802999624776856e-05
2296,Max,7.337332315694566e-05
2297,Mbd2,8.902997796159462e-06
2298,Mbd3,2.0289289003016138e-05
2299,Mbnl1,0.00024199804447691114
2300,Mbnl2,0.004609067010170163
2301,Mbp,0.0002784561216983251
2302,Mbtd1,3.5094892332550644e-05
2303,Mbtps1,2.5522265251496803e-05
2304,Mcart1,5.048045943827738e-05
2305,Mcfd2,4.1149068840182966e-05
2306,Mcl1,0.0005247734884497546
2307,Mcm6,0.00010136887821933479
2308,Mcmbp,5.690535358303915e-05
2309,Mcoln1,2.9640509175370833e-05
2310,Mdfic,0.0001223617248566908
2311,Mdh1,0.00013903559454556694
2312,Mdh2,0.0001237382184412351
2313,Mdk,3.360399266886324e-05
2314,Mdm2,0.00015118354777184976
2315,Mdn1,4.335139577236324e-05
2316,Mea1,3.0914023564839955e-05
2317,Meaf6,2.930578935174453e-05
2318,Mecp2,8.255411045243685e-05
2319,Med1,0.00011478579984487431
2320,Med13,0.00015079630878904977
2321,Med13l,7.376060807613255e-05
2322,Med17,1.9101528899130058e-05
2323,Med28,7.466193171854046e-05
2324,Med30,3.386380149895714e-05
2325,Med4,2.7085782414241613e-05
2326,Mef2a,4.957029646063363e-05
2327,Mef2c,8.77473479935875e-05
2328,Meg3,0.00015930117877960425
2329,Megf11,2.6665380692000818e-05
2330,Men1,8.928129940860497e-06
2331,Meox2,5.069965236770398e-05
2332,Mertk,8.488406004169795e-05
2333,Mesdc2,4.614418157940342e-05
2334,Metap1,3.3006956236175416e-05
2335,Metap2,0.00017747203005281055
2336,Metrnl,4.8398204716975766e-05
2337,Mettl11a,5.42126066760636e-05
2338,Mettl14,5.3766455951766936e-05
2339,Mettl16,3.554286173946863e-05
2340,Mettl2,4.8226908725076126e-05
2341,Mettl5,2.442210412863041e-05
2342,Mettl7a1,5.465458216053973e-05
2343,Mettl9,7.951327307293553e-06
2344,Mfap1a,2.9115687705986912e-05
2345,Mfap1b,8.764141336318751e-05
2346,Mfap2,3.339128187546412e-05
2347,Mfap4,9.563043859482137e-05
2348,Mfap5,8.569325423578066e-05
2349,Mff,8.039447928437565e-05
2350,Mfge8,0.00013275874377137234
2351,Mfn2,3.2447226348820136e-05
2352,Mfsd1,2.8303892497923158e-05
2353,Mfsd10,3.774976699149706e-05
2354,Mga,3.329859082464469e-05
2355,Mgat1,6.118459325798067e-05
2356,Mgat2,0.00025719134386587575
2357,Mgat4b,2.322322680469341e-05
2358,Mgea5,9.291312845215519e-05
2359,Mgll,6.838386954516965e-05
2360,Mgp,0.0016014843926017287
2361,Mgrn1,4.6357673880731256e-05
2362,Mgst1,0.0002219370377241038
2363,Mgst3,1.8085801528349992e-05
2364,Mia3,5.5277554958995986e-05
2365,Mid1,9.166368042418353e-05
2366,Mid1ip1,6.808214863838296e-05
2367,Midn,0.0010295698843389254
2368,Mier1,5.261026505199109e-05
2369,Mier3,4.0885993904799444e-05
2370,Mif,7.283580928606223e-05
2371,Minos1,6.924371033981148e-05
2372,Minpp1,5.242554942443308e-05
2373,Mir126,6.600053598446579e-05
2374,Mir16-1,5.526791213087034e-05
2375,Mir24-2,6.510403812074905e-05
2376,Mir3064,8.295386580474097e-05
2377,Mir568,0.00012572686233180242
2378,Mir682,0.0007867110092988619
2379,Mir684-1,0.0002166117360586178
2380,Mir703,0.006714713438638293
2381,Mki67ip,6.104434186307666e-05
2382,Mkln1,0.000128646383405448
2383,Mknk2,5.8287508302855935e-05
2384,Mlec,4.4966710220849596e-05
2385,Mlf2,3.118395113364731e-05
2386,Mll1,6.612351732001391e-05
2387,Mll2,0.00012505929903713578
2388,Mll3,0.00013247239888789468
2389,Mll5,9.174684889926753e-05
2390,Mllt4,6.784488775007515e-05
2391,Mllt6,4.179315197696627e-05
2392,Mlxip,9.191644839546248e-05
2393,Mmadhc,2.5215825372346907e-05
2394,Mmp14,6.264425741935183e-05
2395,Mmp2,0.00012817491476411919
2396,Mmp23,1.6676417022732486e-05
2397,Mmp3,8.049873982492939e-05
2398,Mmrn2,7.876148362449425e-05
2399,Mnda,0.0001349798751165155
2400,Mndal,6.283334830732149e-05
2401,Mob2,4.574508888038595e-05
2402,Mob3a,5.6944315605548954e-05
2403,Mobp,3.012371387227681e-05
2404,Mocs2,2.4113683319689156e-05
2405,Morf4l1,0.002138795934513727
2406,Morf4l2,0.0004005788098231198
2407,Mosc2,0.00012205516583584055
2408,Mospd1,2.829673599948339e-05
2409,Mphosph10,3.0180922424655592e-05
2410,Mphosph8,3.7944575922731564e-05
2411,Mpnd,4.254834823969924e-05
2412,Mpp1,2.8560295500687458e-05
2413,Mpp5,3.620539401162452e-05
2414,Mprip,5.0952894660239626e-05
2415,Mpv17,4.950778661126615e-05
2416,Mpz,3.1481283670311706e-05
2417,Mpzl1,2.3798631211098084e-05
2418,Mrfap1,0.00012923786591681659
2419,Mrm1,4.828909872609727e-05
2420,Mrp63,1.3226564195390929e-05
2421,Mrpl12,5.1965504924722416e-05
2422,Mrpl13,3.128478725320233e-05
2423,Mrpl17,3.685323959226052e-05
2424,Mrpl2,3.5478111449915365e-05
2425,Mrpl20,4.73622988077226e-05
2426,Mrpl23,6.955807542507908e-05
2427,Mrpl24,5.1902188662897756e-05
2428,Mrpl30,5.9651091300949204e-05
2429,Mrpl32,4.67897012534681e-05
2430,Mrpl33,6.972159900241105e-05
2431,Mrpl38,2.5538657330036317e-05
2432,Mrpl4,5.0358761150047655e-05
2433,Mrpl42,5.1130381125429915e-05
2434,Mrpl48,4.7529284218032334e-05
2435,Mrpl52,7.558524387038847e-05
2436,Mrpl54,6.346832542955301e-05
2437,Mrps14,4.6281059842786535e-05
2438,Mrps18b,1.8200865518702585e-05
2439,Mrps18c,1.6861857819696424e-05
2440,Mrps21,5.581217147592431e-05
2441,Mrps24,5.581196922940865e-05
2442,Mrps26,3.604977447838106e-05
2443,Mrps28,5.3558352913580634e-05
2444,Mrps33,3.667185180634301e-05
2445,Mrps34,1.258338884090026e-05
2446,Mrps6,5.262899217454871e-05
2447,Mrps7,3.82608782799066e-05
2448,Ms4a1,4.74080925830419e-05
2449,Ms4a4d,7.221905262085351e-05
2450,Ms4a6b,1.7427762199139857e-05
2451,Msi2,6.473064967578963e-05
2452,Msl1,4.416073102884326e-05
2453,Msl2,4.314288539819148e-05
2454,Msn,0.0048152175822101856
2455,Msrb3,2.596251283282338e-05
2456,Msx1,4.825110968537573e-05
2457,Mt1,0.0003568221355603306
2458,Mt2,0.0002464066352182961
2459,Mta2,0.0005047508652743815
2460,Mtap1b,7.88479383305953e-05
2461,Mtap1s,3.97936077758226e-05
2462,Mtap4,0.00018275039220181963
2463,Mtap7d1,9.723175251790016e-05
2464,Mtch1,2.3326279174813722e-05
2465,Mtch2,3.410544238169582e-05
2466,Mtdh,5.071266532936744e-05
2467,Mterfd2,3.007464478019982e-05
2468,Mtmr2,8.659862191430677e-05
2469,Mtmr3,3.9788137274213555e-05
2470,Mtmr6,4.5536388987554446e-05
2471,Mtpn,0.0009287211792088488
2472,Mtss1,5.871827903014958e-05
2473,Mul1,3.0727529750883086e-05
2474,Mum1,1.5692823115067182e-05
2475,Mup3,0.0001052179632345938
2476,Musk,7.27154854450575e-05
2477,Mustn1,2.956278035897174e-05
2478,Mut,4.2106262136442245e-05
2479,Mvp,0.00025245825874078384
2480,Mxd1,6.145228461233638e-05
2481,Mxd4,4.3223109003728105e-05
2482,Mxi1,2.1580028797861434e-05
2483,Mxra7,6.426406630824773e-05
2484,Mxra8,9.004782570850694e-05
2485,Myadm,0.0024516062974043427
2486,Mybbp1a,6.07116553498511e-05
2487,Myc,8.57114812833568e-05
2488,Mycbp2,4.511527802150812e-05
2489,Myct1,2.879794989495804e-05
2490,Myd88,7.357845645572386e-05
2491,Myef2,3.400929338297252e-05
2492,Myeov2,0.00014295280306906875
2493,Myh9,0.010377310669074291
2494,Myl12a,0.00019398039912082052
2495,Myl12b,5.445773043345658e-05
2496,Myl6,0.00017632818390614792
2497,Myl9,4.048844072542541e-05
2498,Mylip,3.339328204163274e-05
2499,Myo10,8.179756032632626e-05
2500,Myo1b,3.5973747560594885e-05
2501,Myo1c,0.00013035524417397137
2502,Myo1e,4.978903511170599e-05
2503,Myo5a,3.2386623463098664e-05
2504,Myoc,7.847918922446764e-05
2505,Mysm1,0.00010275256604770019
2506,Myst3,3.7684618052334646e-05
2507,Myzap,8.594416813047267e-05
2508,Mzt1,1.9488357679729402e-05
2509,Mzt2,2.2929424889448664e-05
2510,N4bp2l2,7.359214621580956e-05
2511,Naa10,6.384229650774411e-05
2512,Naa15,0.0003600710790147699
2513,Naa20,3.7752458598598956e-05
2514,Naa35,2.0859226573390886e-05
2515,Naa38,5.604517144690753e-05
2516,Naa50,5.701949495922181e-05
2517,Nab1,8.353619470891903e-05
2518,Naca,0.00016857559699766996
2519,Nadk,6.143513917761936e-05
2520,Nae1,2.0022990261766876e-05
2521,Naf1,1.3388453147293363e-05
2522,Naga,2.4483336170523035e-05
2523,Nagk,3.517786296198256e-05
2524,Nagpa,2.9629245234923745e-05
2525,Naif1,3.6373608320531614e-06
2526,Nampt,3.512984204645051e-05
2527,Nans,2.7667573018740928e-05
2528,Nap1l1,6.283785260739011e-05
2529,Nap1l4,4.944308581276289e-05
2530,Napa,8.82565373658783e-05
2531,Napsa,2.029324705388009e-05
2532,Nars,0.00020223160866841508
2533,Nasp,2.052447824607428e-05
2534,Nat15,4.083631461200096e-05
2535,Nav1,3.428697655151245e-05
2536,Nav2,2.94371148410356e-05
2537,Nbeal1,3.1623437389494474e-05
2538,Nbl1,0.00017595357307910204
2539,Ncam1,0.00017368687097435675
2540,Ncapg2,1.1597361866415597e-05
2541,Ncaph2,2.141807338042147e-05
2542,Ncbp1,2.8007535283330435e-05
2543,Ncf2,4.134169408150241e-05
2544,Ncf4,3.2492090387405975e-05
2545,Nck1,2.5225251177371098e-05
2546,Nck2,3.1546462949619604e-05
2547,Nckap1,4.427251209868627e-05
2548,Ncl,0.00016316049620868222
2549,Ncln,1.5890275332476194e-05
2550,Ncoa1,1.3151261475973687e-05
2551,Ncoa3,8.866652069076598e-05
2552,Ncor1,0.00032042552680355005
2553,Ncstn,0.00028095463984481145
2554,Ndel1,0.0003807872362328311
2555,Ndfip1,0.00022113223757736785
2556,Ndfip2,0.00017597365625086182
2557,Ndrg1,4.34286915791761e-05
2558,Ndrg2,4.1879592394963457e-05
2559,Ndrg3,2.818951182291965e-05
2560,Ndufa1,0.0001429037401298597
2561,Ndufa10,5.691852677575104e-05
2562,Ndufa12,1.9975443950701e-05
2563,Ndufa13,9.163160043041946e-05
2564,Ndufa2,8.15932270069123e-05
2565,Ndufa3,0.00024625518656078426
2566,Ndufa4,8.278931467366577e-05
2567,Ndufa4l2,9.764324662431498e-05
2568,Ndufa5,4.035959085932957e-05
2569,Ndufa6,8.838076904163341e-05
2570,Ndufa7,7.649671434400239e-05
2571,Ndufa8,6.641950286085418e-05
2572,Ndufab1,5.821196498138221e-05
2573,Ndufaf4,4.726344808642843e-05
2574,Ndufb10,6.934004205894022e-05
2575,Ndufb11,3.4335681877619556e-05
2576,Ndufb2,9.135811318214637e-05
2577,Ndufb3,4.528406810174573e-05
2578,Ndufb4,0.00012005987930916516
2579,Ndufb5,6.0704562817147935e-05
2580,Ndufb6,4.7318212923883145e-05
2581,Ndufb7,9.597479574883129e-05
2582,Ndufb8,0.0001064872453773475
2583,Ndufb9,8.367658851860661e-05
2584,Ndufc1,1.541520863348054e-05
2585,Ndufc2,0.00010505439214389605
2586,Ndufs1,0.00012088257308626347
2587,Ndufs2,7.029349620252187e-05
2588,Ndufs3,7.190916007487097e-05
2589,Ndufs4,3.5770049219472524e-05
2590,Ndufs5,5.856218707348717e-05
2591,Ndufs6,5.172674277625505e-05
2592,Ndufs7,5.625631437856149e-05
2593,Ndufs8,6.657055428216594e-05
2594,Ndufv1,5.3726029702458816e-05
2595,Ndufv2,6.9977885416067e-05
2596,Ndufv3,4.3576087091084565e-05
2597,Neat1,0.000271623900118608
2598,Necap1,1.891431244213964e-05
2599,Necap2,4.9146985640976565e-05
2600,Nedd4,0.0017148297882223094
2601,Nedd4l,3.87532265000728e-05
2602,Nedd8,9.10468119029587e-05
2603,Nedd9,8.685246292015056e-05
2604,Nek7,3.3116645717283746e-05
2605,Nek9,3.843092843019839e-05
2606,Nelf,8.07627869515804e-05
2607,Nemf,7.576051103157206e-05
2608,Nenf,8.704216338461504e-05
2609,Neu1,4.004038695278761e-05
2610,Neurl3,4.08140285723334e-05
2611,Nf1,7.539734446000099e-05
2612,Nfat5,0.0001815646796124615
2613,Nfatc1,5.0638522940685585e-05
2614,Nfatc3,0.00012300266081643438
2615,Nfe2l1,6.669991574564586e-05
2616,Nfe2l2,0.00020972841552583377
2617,Nfia,0.00019763049327927077
2618,Nfib,0.00020116859540126334
2619,Nfic,5.799043039161396e-05
2620,Nfil3,0.00011087836454523854
2621,Nfix,8.969851991860395e-05
2622,Nfkb1,6.54687670837934e-05
2623,Nfkb2,7.925855374606451e-05
2624,Nfkbia,0.0009337346097142184
2625,Nfkbib,0.00023438783879644985
2626,Nfkbiz,6.394126880873932e-05
2627,Nfu1,2.855110299812266e-05
2628,Nfx1,3.0989458535848496e-05
2629,Nfyb,5.3353985799520935e-05
2630,Nfyc,2.6718589432926303e-05
2631,Ngdn,6.550883475169588e-05
2632,Ngfrap1,6.36961224662195e-05
2633,Ngp,5.060869257634788e-05
2634,Nhp2,6.556856643832244e-05
2635,Nhp2l1,0.00014169218626432128
2636,Nid1,6.266838815154178e-05
2637,Ninj1,5.0532390487759664e-05
2638,Nip7,7.602805601722367e-05
2639,Nipa2,2.3357008227271868e-05
2640,Nipbl,5.10356710929147e-05
2641,Nisch,0.00011504922188786835
2642,Nktr,5.068989618345923e-05
2643,Nmb,0.00012750327335236437
2644,Nmd3,5.347959185129171e-05
2645,Nme1,4.589852990729569e-05
2646,Nme2,0.0001977585356371605
2647,Nme3,2.102846989975559e-05
2648,Nmi,5.990016912983131e-05
2649,Nmt1,0.0004277406478972272
2650,Nmt2,0.00015050819780551724
2651,Noc2l,2.6220916044095446e-05
2652,Nod2,1.4251025257448813e-05
2653,Nol10,4.584325628117642e-05
2654,Nol11,2.5401108077274316e-05
2655,Nol12,1.4740532517790004e-05
2656,Nol3,2.1618574526583235e-05
2657,Nol7,4.026910950403595e-05
2658,Nol8,5.241066332871786e-06
2659,Nolc1,3.994452991756194e-05
2660,Nono,0.0002023568033935872
2661,Nop10,0.00010595445745377683
2662,Nop14,5.362583718528018e-05
2663,Nop16,6.0501821135170705e-05
2664,Nop2,5.137389367706577e-05
2665,Nop56,6.0415050161358415e-05
2666,Nop58,4.4394605360868376e-05
2667,Nos3,7.991709540115308e-05
2668,Notch1,9.914000591519759e-05
2669,Notch2,0.0002757428554264297
2670,Notch4,2.1126263734931894e-05
2671,Npc2,0.00023235852910895955
2672,Npdc1,6.837697087626507e-05
2673,Npepl1,4.599290284886445e-05
2674,Npepps,2.3530536673422255e-05
2675,Npm1,0.00011659907194454144
2676,Npm3,6.886535277783395e-05
2677,Npm3-ps1,8.647303048557004e-05
2678,Nppc,2.2406435532649325e-05
2679,Npr1,4.295814901430855e-05
2680,Nptn,0.002104376638463288
2681,Nr1h2,3.571791988738223e-05
2682,Nr2c2ap,4.746903619556373e-05
2683,Nr3c1,5.8958285945486e-05
2684,Nr4a1,8.72808554632528e-05
2685,Nr4a2,2.4308756625284587e-05
2686,Nr4a3,4.396811451502386e-05
2687,Nrarp,3.142889939328871e-05
2688,Nras,0.00021232172080114803
2689,Nrbp1,4.3020520158530335e-05
2690,Nrd1,3.318323076749041e-05
2691,Nrf1,2.7726136507323435e-05
2692,Nrp,2.9551571657767326e-05
2693,Nrp1,0.00015451826319626513
2694,Nrp2,3.001763357294939e-05
2695,Nrxn2,1.835985465565696e-05
2696,Nsa2,4.043825093506674e-05
2697,Nsfl1c,5.2899271985207796e-05
2698,Nsg1,4.666374336068212e-05
2699,Nsmce1,4.542330682257267e-05
2700,Nsmce2,3.011922254853085e-05
2701,Nsmce4a,3.67825231412646e-05
2702,Nsun2,0.0003063459227608836
2703,Nt5c,2.551465477193306e-05
2704,Nt5c3l,3.0683054481616976e-05
2705,Ntan1,2.2729613154812014e-05
2706,Ntn1,4.161177244014226e-05
2707,Nub1,1.702871394191856e-05
2708,Nucb1,0.000100500141524632
2709,Nucks1,3.144807620993244e-05
2710,Nudc,8.809569330370259e-05
2711,Nudcd1,2.7755009291857056e-05
2712,Nudcd3,3.5923445420083766e-05
2713,Nudt21,5.373913248996041e-05
2714,Nudt3,6.897964826744063e-05
2715,Nudt4,6.0673570543583075e-05
2716,Nudt9,3.9059259007450415e-05
2717,Nufip2,0.0006347103774439284
2718,Numb,0.00011746482202404085
2719,Nup107,1.4909025676827518e-05
2720,Nup153,5.839477747006734e-05
2721,Nup155,0.00011002654946132616
2722,Nup210l,7.167397950250507e-05
2723,Nup214,6.773869200338586e-05
2724,Nup50,6.235869184075625e-05
2725,Nup54,9.033171666743674e-05
2726,Nup62,0.00017268750123910102
2727,Nup88,2.9498027465340543e-05
2728,Nup98,0.00012897483329707033
2729,Nupr1,3.7116393796867296e-05
2730,Nxf1,9.360893504179618e-05
2731,ORF61,3.0454722673302013e-05
2732,Oaf,5.8504588054505604e-05
2733,Oasl2,2.158270054745612e-05
2734,Oat,0.0004187387447968882
2735,Oaz1,0.0025795085265900844
2736,Oaz2,7.472673039740699e-05
2737,Obfc2a,3.814081392853815e-05
2738,Obfc2b,6.130527511111488e-05
2739,Ociad1,5.119902868794053e-05
2740,Odc1,7.45404094382387e-05
2741,Odz3,4.258803727377387e-05
2742,Odz4,1.9223033628430483e-05
2743,Ogdh,0.00010967461824615369
2744,Ogfr,6.997000936083154e-05
2745,Ogn,0.00010252899991443397
2746,Ogt,0.00010988984674768891
2747,Oit1,7.37904351456423e-05
2748,Ola1,2.9113233757379546e-05
2749,Olfml1,2.763497703640074e-05
2750,Olfml2a,0.00017015313523829225
2751,Olfml2b,0.0003970665321968334
2752,Olfml3,0.0009389601148677331
2753,Olfr1033,1.5596035716320717e-05
2754,Olfr613,8.168796740589962e-05
2755,Orai2,4.5622615007185916e-05
2756,Orc3,9.192594892512207e-05
2757,Ormdl2,2.3203805146411512e-05
2758,Ormdl3,2.7747432834924214e-05
2759,Os9,6.569578763734399e-05
2760,Osbp,2.869740098279915e-05
2761,Osbpl8,0.0001486427004151606
2762,Osbpl9,0.001152270491759837
2763,Osgep,3.9532784015328855e-05
2764,Osmr,4.7044612523343074e-05
2765,Ost4,8.827191278706392e-05
2766,Ostc,4.221782096189549e-05
2767,Ostf1,6.924987686207488e-05
2768,Otoa,6.342855090199496e-05
2769,Otub1,7.692709656891006e-05
2770,Otud5,4.138037094645581e-05
2771,Otud6b,1.887913780713425e-05
2772,Oxct1,8.391473171016384e-05
2773,Oxr1,6.981093902181674e-05
2774,P2rx4,3.78197444094181e-05
2775,P2ry1,6.409280793158953e-05
2776,P2ry10,0.0001367058323103003
2777,P2ry12,0.008779982383679342
2778,P2ry13,0.00027357942032121526
2779,P2ry14,5.5451057924394524e-05
2780,P2ry2,2.9169729641237506e-05
2781,P4ha1,0.000345761925793866
2782,P4ha2,5.623189641511831e-05
2783,P4hb,0.006315973807938629
2784,Pa2g4,6.12717979539949e-05
2785,Pabpc1,0.0019460588494877426
2786,Pabpn1,5.126423240507351e-05
2787,Pacsin2,4.199893809607248e-05
2788,Pafah1b1,0.0002608303906653684
2789,Pafah1b2,4.899635859750726e-05
2790,Paics,0.00013315563689383797
2791,Paip1,5.79584883094563e-05
2792,Paip2,0.0001306821196004747
2793,Pak1ip1,9.775431142860903e-05
2794,Pak2,8.803070042439413e-05
2795,Pam,0.001298710323273453
2796,Pan3,0.0011031578705815895
2797,Papd4,2.347544486578222e-05
2798,Papola,0.00019940280426468626
2799,Papss1,7.138685280167616e-05
2800,Papss2,2.5150927640859704e-05
2801,Parg,2.4518567410980145e-05
2802,Park7,0.0001054508830811882
2803,Parm1,3.281225872015091e-05
2804,Parp1,4.795698664868436e-05
2805,Parp8,2.0192097979930585e-05
2806,Parp9,3.937909235584348e-05
2807,Parva,3.649164329163661e-05
2808,Pbrm1,0.00035724831119303294
2809,Pbxip1,4.2699734713208315e-05
2810,Pcbp1,0.00030479925063692286
2811,Pcbp2,7.120020295460635e-05
2812,Pcbp4,3.269596507757372e-05
2813,Pcdh17,5.8019964156188435e-05
2814,Pcdh7,3.199569991644635e-05
2815,Pcdhgc3,6.595915234858958e-05
2816,Pcf11,9.764847386788881e-05
2817,Pcgf5,1.3240758119763097e-05
2818,Pcid2,2.121721858138833e-05
2819,Pcif1,5.304139866502895e-05
2820,Pcm1,7.769429147966921e-05
2821,Pcmt1,2.1744878922925648e-05
2822,Pcmtd1,4.3599586663176515e-05
2823,Pcna,0.00010126031790845881
2824,Pcnp,0.00019554127638092607
2825,Pcolce,0.0002286131221602509
2826,Pcolce2,7.969695612374014e-05
2827,Pcsk7,1.0101811009751555e-05
2828,Pdap1,3.438891052986323e-05
2829,Pdcd10,3.0111008681934197e-05
2830,Pdcd11,7.760934532976448e-05
2831,Pdcd4,0.00021564514753518322
2832,Pdcd5,5.6111851963554364e-05
2833,Pdcd6,5.0691906702726944e-05
2834,Pdcd6ip,0.00014358566491027948
2835,Pdcl3,4.278527486248841e-05
2836,Pde12,8.195000806107999e-05
2837,Pde2a,7.191969654443267e-05
2838,Pde3a,4.26333259149501e-05
2839,Pde3b,5.190057528274186e-05
2840,Pde4b,0.00019035658754913993
2841,Pde4d,7.352541404427543e-05
2842,Pde6d,2.2295872529148314e-05
